id,age,sex,sleep,stress,shift,fatigue,fatigue_label,sex_label,age_group
18159,27,0.0,4.84,5.8,1,1,Sedang,Female,Muda (<30)
18160,44,1.0,8.91,3.8,1,0,Rendah,Male,Dewasa (30-45)
18161,39,0.0,7.22,6.4,1,1,Sedang,Female,Dewasa (30-45)
18162,41,0.0,7.55,6.5,1,1,Sedang,Female,Dewasa (30-45)
18163,45,0.0,6.27,7.0,1,1,Sedang,Female,Dewasa (30-45)
18164,44,0.0,5.58,6.8,1,1,Sedang,Female,Dewasa (30-45)
18165,40,1.0,3.91,9.3,1,2,Tinggi,Male,Dewasa (30-45)
18166,31,0.0,6.27,7.0,1,1,Sedang,Female,Dewasa (30-45)
18167,61,0.0,5.72,7.3,1,1,Sedang,Female,Senior (>45)
18168,36,0.0,8.24,5.7,1,1,Sedang,Female,Dewasa (30-45)
18169,24,1.0,7.52,5.2,1,1,Sedang,Male,Muda (<30)
18170,27,1.0,7.55,6.1,1,1,Sedang,Male,Muda (<30)
18171,40,1.0,4.68,6.2,1,2,Tinggi,Male,Dewasa (30-45)
18172,52,0.0,7.12,6.8,1,1,Sedang,Female,Senior (>45)
18173,24,1.0,7.18,4.3,1,0,Rendah,Male,Muda (<30)
18174,21,0.0,7.04,6.6,1,1,Sedang,Female,Muda (<30)
18175,49,0.0,7.0,6.5,1,1,Sedang,Female,Senior (>45)
18176,52,1.0,7.33,6.4,1,1,Sedang,Male,Senior (>45)
18177,26,0.0,6.53,6.2,1,1,Sedang,Female,Muda (<30)
18178,29,0.0,4.87,6.8,1,2,Tinggi,Female,Muda (<30)
18179,39,0.0,4.81,6.1,1,2,Tinggi,Female,Dewasa (30-45)
18180,28,1.0,5.9,8.2,1,1,Sedang,Male,Muda (<30)
18181,49,0.0,8.69,3.6,1,0,Rendah,Female,Senior (>45)
18182,21,1.0,6.34,7.0,1,1,Sedang,Male,Muda (<30)
18183,19,1.0,6.24,5.3,1,1,Sedang,Male,Muda (<30)
18184,25,,5.02,7.1,1,1,Sedang,,Muda (<30)
18185,27,0.0,6.1,4.7,1,1,Sedang,Female,Muda (<30)
18186,22,1.0,7.16,5.1,1,1,Sedang,Male,Muda (<30)
18187,20,0.0,6.84,6.6,1,1,Sedang,Female,Muda (<30)
18188,42,0.0,4.85,3.8,1,1,Sedang,Female,Dewasa (30-45)
18189,23,1.0,5.85,3.9,1,1,Sedang,Male,Muda (<30)
18190,51,1.0,3.8,7.5,1,2,Tinggi,Male,Senior (>45)
18191,29,0.0,5.91,5.0,1,1,Sedang,Female,Muda (<30)
18192,39,1.0,6.0,7.0,1,1,Sedang,Male,Dewasa (30-45)
18193,25,0.0,7.0,5.6,1,1,Sedang,Female,Muda (<30)
18194,25,0.0,5.4,7.6,1,1,Sedang,Female,Muda (<30)
18195,36,0.0,5.27,5.5,1,1,Sedang,Female,Dewasa (30-45)
18196,35,1.0,8.3,5.9,1,1,Sedang,Male,Dewasa (30-45)
18197,43,0.0,7.25,4.6,1,0,Rendah,Female,Dewasa (30-45)
18198,43,1.0,5.29,5.8,1,1,Sedang,Male,Dewasa (30-45)
18199,39,1.0,5.01,7.7,1,1,Sedang,Male,Dewasa (30-45)
18200,32,1.0,4.95,8.5,1,2,Tinggi,Male,Dewasa (30-45)
18201,50,1.0,8.01,6.1,1,1,Sedang,Male,Senior (>45)
18202,37,,4.95,7.4,1,2,Tinggi,,Dewasa (30-45)
18203,63,0.0,9.0,5.5,1,1,Sedang,Female,Senior (>45)
18204,45,1.0,4.6,7.2,1,2,Tinggi,Male,Dewasa (30-45)
18205,19,0.0,6.66,5.7,1,1,Sedang,Female,Muda (<30)
18206,28,1.0,5.29,6.6,1,1,Sedang,Male,Muda (<30)
18207,36,1.0,8.59,2.4,1,0,Rendah,Male,Dewasa (30-45)
18208,41,0.0,8.41,4.0,1,0,Rendah,Female,Dewasa (30-45)
18209,35,0.0,6.17,6.7,1,1,Sedang,Female,Dewasa (30-45)
18210,44,0.0,4.4,7.6,1,2,Tinggi,Female,Dewasa (30-45)
18211,27,1.0,5.76,4.4,1,1,Sedang,Male,Muda (<30)
18212,24,0.0,4.4,6.9,1,2,Tinggi,Female,Muda (<30)
18213,20,0.0,7.48,2.9,1,0,Rendah,Female,Muda (<30)
18214,36,0.0,7.63,5.6,1,1,Sedang,Female,Dewasa (30-45)
18215,40,1.0,5.54,5.3,1,1,Sedang,Male,Dewasa (30-45)
18216,28,1.0,8.85,3.6,1,0,Rendah,Male,Muda (<30)
18217,37,0.0,7.81,4.9,1,0,Rendah,Female,Dewasa (30-45)
18218,20,0.0,7.12,6.9,1,1,Sedang,Female,Muda (<30)
18219,21,0.0,7.26,6.6,1,1,Sedang,Female,Muda (<30)
18220,40,0.0,7.03,4.3,1,0,Rendah,Female,Dewasa (30-45)
18221,29,1.0,8.05,5.6,1,1,Sedang,Male,Muda (<30)
18222,39,1.0,5.38,5.3,1,1,Sedang,Male,Dewasa (30-45)
18223,46,0.0,8.72,4.6,1,0,Rendah,Female,Senior (>45)
18224,47,0.0,6.35,6.9,1,1,Sedang,Female,Senior (>45)
18225,23,0.0,7.53,4.4,1,0,Rendah,Female,Muda (<30)
18226,33,0.0,4.28,7.1,1,2,Tinggi,Female,Dewasa (30-45)
18227,42,0.0,4.98,6.9,1,2,Tinggi,Female,Dewasa (30-45)
18228,43,1.0,5.31,6.0,1,1,Sedang,Male,Dewasa (30-45)
18229,44,0.0,8.35,3.0,1,0,Rendah,Female,Dewasa (30-45)
18230,25,0.0,6.18,5.9,1,1,Sedang,Female,Muda (<30)
18231,24,0.0,7.18,4.5,1,0,Rendah,Female,Muda (<30)
18232,36,1.0,6.38,2.3,1,1,Sedang,Male,Dewasa (30-45)
18233,42,0.0,4.58,4.9,1,1,Sedang,Female,Dewasa (30-45)
18234,28,0.0,7.53,3.4,1,0,Rendah,Female,Muda (<30)
18235,21,1.0,6.9,4.8,1,0,Rendah,Male,Muda (<30)
18236,41,1.0,9.76,2.3,1,0,Rendah,Male,Dewasa (30-45)
18237,27,1.0,7.52,5.9,1,1,Sedang,Male,Muda (<30)
18238,23,1.0,5.91,5.3,1,1,Sedang,Male,Muda (<30)
18239,23,1.0,5.54,7.1,1,1,Sedang,Male,Muda (<30)
18240,27,0.0,4.95,5.9,1,1,Sedang,Female,Muda (<30)
18241,36,0.0,5.47,7.0,1,1,Sedang,Female,Dewasa (30-45)
18242,29,0.0,6.73,6.6,1,1,Sedang,Female,Muda (<30)
18243,18,0.0,8.44,3.8,1,0,Rendah,Female,Muda (<30)
18244,21,0.0,5.41,6.0,1,1,Sedang,Female,Muda (<30)
18245,27,0.0,8.65,5.4,1,1,Sedang,Female,Muda (<30)
18246,39,1.0,5.5,8.9,1,1,Sedang,Male,Dewasa (30-45)
18247,21,0.0,4.49,7.9,1,2,Tinggi,Female,Muda (<30)
18248,35,1.0,6.97,2.9,1,0,Rendah,Male,Dewasa (30-45)
18249,22,1.0,7.19,7.2,1,1,Sedang,Male,Muda (<30)
18250,25,0.0,6.39,5.1,1,1,Sedang,Female,Muda (<30)
18251,23,1.0,7.79,5.2,1,1,Sedang,Male,Muda (<30)
18252,20,0.0,6.53,7.3,1,1,Sedang,Female,Muda (<30)
18253,39,1.0,6.42,4.8,1,1,Sedang,Male,Dewasa (30-45)
18254,32,1.0,6.5,5.3,1,1,Sedang,Male,Dewasa (30-45)
18255,46,0.0,7.66,6.8,1,1,Sedang,Female,Senior (>45)
18256,21,1.0,6.28,5.0,1,1,Sedang,Male,Muda (<30)
18257,23,0.0,5.73,7.1,1,1,Sedang,Female,Muda (<30)
18258,27,1.0,6.47,5.0,1,1,Sedang,Male,Muda (<30)
18259,43,1.0,6.59,7.1,1,1,Sedang,Male,Dewasa (30-45)
18260,27,0.0,5.51,6.1,1,1,Sedang,Female,Muda (<30)
18261,30,1.0,8.87,4.7,1,0,Rendah,Male,Muda (<30)
18262,27,0.0,3.19,5.8,1,1,Sedang,Female,Muda (<30)
18263,21,1.0,5.82,5.9,1,1,Sedang,Male,Muda (<30)
18264,54,1.0,8.29,2.7,1,0,Rendah,Male,Senior (>45)
18265,35,0.0,7.13,6.0,1,1,Sedang,Female,Dewasa (30-45)
18266,44,1.0,5.16,6.4,1,1,Sedang,Male,Dewasa (30-45)
18267,39,0.0,5.81,6.6,1,1,Sedang,Female,Dewasa (30-45)
18268,34,0.0,6.66,3.6,1,0,Rendah,Female,Dewasa (30-45)
18269,21,0.0,6.26,6.2,1,1,Sedang,Female,Muda (<30)
18270,38,1.0,7.87,3.3,1,0,Rendah,Male,Dewasa (30-45)
18271,23,0.0,6.23,5.3,1,1,Sedang,Female,Muda (<30)
18272,31,0.0,7.85,5.9,1,1,Sedang,Female,Dewasa (30-45)
18273,38,1.0,5.89,6.6,1,1,Sedang,Male,Dewasa (30-45)
18274,44,0.0,4.6,6.5,1,2,Tinggi,Female,Dewasa (30-45)
18275,40,0.0,7.56,4.3,1,0,Rendah,Female,Dewasa (30-45)
18276,39,0.0,4.65,7.3,1,2,Tinggi,Female,Dewasa (30-45)
18277,23,1.0,6.07,6.1,1,1,Sedang,Male,Muda (<30)
18278,28,0.0,8.99,2.3,1,0,Rendah,Female,Muda (<30)
18279,19,0.0,6.45,4.7,1,1,Sedang,Female,Muda (<30)
18280,41,0.0,7.23,3.9,1,0,Rendah,Female,Dewasa (30-45)
18281,55,0.0,7.85,5.3,1,1,Sedang,Female,Senior (>45)
18282,26,1.0,5.36,7.6,1,1,Sedang,Male,Muda (<30)
18283,21,0.0,6.12,6.5,1,1,Sedang,Female,Muda (<30)
18284,33,1.0,5.92,6.2,1,1,Sedang,Male,Dewasa (30-45)
18285,47,1.0,7.64,7.3,1,1,Sedang,Male,Senior (>45)
18286,35,0.0,8.86,1.7,1,0,Rendah,Female,Dewasa (30-45)
18287,19,0.0,10.1,4.9,1,0,Rendah,Female,Muda (<30)
18288,59,0.0,7.79,3.3,1,0,Rendah,Female,Senior (>45)
18289,46,1.0,8.01,3.8,1,0,Rendah,Male,Senior (>45)
18290,22,0.0,5.25,7.0,1,1,Sedang,Female,Muda (<30)
18291,52,1.0,7.42,4.1,1,0,Rendah,Male,Senior (>45)
18292,32,0.0,7.6,4.8,1,0,Rendah,Female,Dewasa (30-45)
18293,29,1.0,9.01,1.0,1,0,Rendah,Male,Muda (<30)
18294,32,1.0,5.75,5.3,1,1,Sedang,Male,Dewasa (30-45)
18295,46,1.0,7.74,5.0,1,0,Rendah,Male,Senior (>45)
18296,39,0.0,5.81,4.7,1,1,Sedang,Female,Dewasa (30-45)
18297,20,1.0,5.58,5.1,1,1,Sedang,Male,Muda (<30)
18298,56,1.0,7.37,2.9,1,0,Rendah,Male,Senior (>45)
18299,23,1.0,5.7,2.2,1,1,Sedang,Male,Muda (<30)
18300,42,0.0,6.11,5.5,1,1,Sedang,Female,Dewasa (30-45)
18301,38,1.0,4.55,6.8,1,2,Tinggi,Male,Dewasa (30-45)
18302,24,0.0,7.25,4.9,1,0,Rendah,Female,Muda (<30)
18303,23,0.0,7.79,5.2,1,1,Sedang,Female,Muda (<30)
18304,48,0.0,6.32,6.5,1,1,Sedang,Female,Senior (>45)
18305,31,0.0,6.74,3.6,1,0,Rendah,Female,Dewasa (30-45)
18306,39,0.0,5.79,7.2,1,1,Sedang,Female,Dewasa (30-45)
18307,34,1.0,5.81,5.6,1,1,Sedang,Male,Dewasa (30-45)
18308,41,0.0,5.34,6.2,1,1,Sedang,Female,Dewasa (30-45)
18309,33,1.0,8.41,1.0,1,0,Rendah,Male,Dewasa (30-45)
18310,27,0.0,8.51,6.6,1,1,Sedang,Female,Muda (<30)
18311,29,,6.14,5.1,1,1,Sedang,,Muda (<30)
18312,48,1.0,6.76,7.0,1,1,Sedang,Male,Senior (>45)
18313,32,0.0,5.95,6.6,1,1,Sedang,Female,Dewasa (30-45)
18314,25,0.0,4.86,7.1,1,2,Tinggi,Female,Muda (<30)
18315,53,0.0,6.76,4.9,1,0,Rendah,Female,Senior (>45)
18316,44,0.0,6.77,5.0,1,0,Rendah,Female,Dewasa (30-45)
18317,20,0.0,7.52,6.3,1,1,Sedang,Female,Muda (<30)
18318,68,1.0,5.46,8.0,1,1,Sedang,Male,Senior (>45)
18319,40,0.0,8.13,2.5,1,0,Rendah,Female,Dewasa (30-45)
18320,23,0.0,6.34,6.0,1,1,Sedang,Female,Muda (<30)
18321,25,0.0,5.98,6.5,1,1,Sedang,Female,Muda (<30)
18322,40,0.0,6.86,2.7,1,0,Rendah,Female,Dewasa (30-45)
18323,44,1.0,8.41,5.7,1,1,Sedang,Male,Dewasa (30-45)
18324,25,1.0,6.22,8.5,1,1,Sedang,Male,Muda (<30)
18325,26,0.0,5.83,7.8,1,1,Sedang,Female,Muda (<30)
18326,27,1.0,6.98,6.8,1,1,Sedang,Male,Muda (<30)
18327,37,0.0,6.16,7.0,1,1,Sedang,Female,Dewasa (30-45)
18328,23,0.0,4.95,7.7,1,2,Tinggi,Female,Muda (<30)
18329,21,0.0,6.34,5.9,1,1,Sedang,Female,Muda (<30)
18330,39,1.0,8.75,1.3,1,0,Rendah,Male,Dewasa (30-45)
18331,44,0.0,7.21,7.3,1,1,Sedang,Female,Dewasa (30-45)
18332,33,1.0,7.14,5.9,1,1,Sedang,Male,Dewasa (30-45)
18333,29,0.0,8.72,5.1,1,1,Sedang,Female,Muda (<30)
18334,31,1.0,8.12,4.4,1,0,Rendah,Male,Dewasa (30-45)
18335,30,0.0,7.89,5.6,1,1,Sedang,Female,Muda (<30)
18336,56,1.0,6.02,6.3,1,1,Sedang,Male,Senior (>45)
18337,43,0.0,7.8,3.6,1,0,Rendah,Female,Dewasa (30-45)
18338,25,0.0,4.48,4.7,1,1,Sedang,Female,Muda (<30)
18339,30,0.0,5.45,7.7,1,1,Sedang,Female,Muda (<30)
18340,35,0.0,7.17,6.4,1,1,Sedang,Female,Dewasa (30-45)
18341,37,0.0,6.65,6.0,1,1,Sedang,Female,Dewasa (30-45)
18342,32,0.0,4.08,7.4,1,2,Tinggi,Female,Dewasa (30-45)
18343,45,0.0,5.07,7.9,1,1,Sedang,Female,Dewasa (30-45)
18344,43,0.0,7.45,4.4,1,0,Rendah,Female,Dewasa (30-45)
18345,34,0.0,3.62,6.8,1,2,Tinggi,Female,Dewasa (30-45)
18346,47,0.0,5.0,7.9,1,1,Sedang,Female,Senior (>45)
18347,42,1.0,6.74,6.2,1,1,Sedang,Male,Dewasa (30-45)
18348,43,0.0,7.08,1.8,1,0,Rendah,Female,Dewasa (30-45)
18349,56,0.0,7.18,4.8,1,0,Rendah,Female,Senior (>45)
18350,26,1.0,6.17,7.4,1,1,Sedang,Male,Muda (<30)
18351,26,1.0,7.37,6.9,1,1,Sedang,Male,Muda (<30)
18352,50,1.0,6.62,8.3,1,1,Sedang,Male,Senior (>45)
18353,43,1.0,6.6,6.0,1,1,Sedang,Male,Dewasa (30-45)
18354,53,0.0,5.15,6.4,1,1,Sedang,Female,Senior (>45)
18355,20,0.0,8.14,5.7,1,1,Sedang,Female,Muda (<30)
18356,38,1.0,5.97,2.9,1,1,Sedang,Male,Dewasa (30-45)
18357,23,0.0,8.89,1.2,1,0,Rendah,Female,Muda (<30)
18358,34,0.0,6.65,4.9,1,0,Rendah,Female,Dewasa (30-45)
18359,23,1.0,5.26,7.1,1,1,Sedang,Male,Muda (<30)
18360,22,1.0,4.13,7.8,1,2,Tinggi,Male,Muda (<30)
18361,18,1.0,6.1,5.4,1,1,Sedang,Male,Muda (<30)
18362,38,1.0,7.02,6.0,1,1,Sedang,Male,Dewasa (30-45)
18363,29,1.0,6.26,5.7,1,1,Sedang,Male,Muda (<30)
18364,21,0.0,4.56,8.1,1,2,Tinggi,Female,Muda (<30)
18365,28,0.0,4.41,7.2,1,2,Tinggi,Female,Muda (<30)
18366,23,1.0,6.21,4.9,1,1,Sedang,Male,Muda (<30)
18367,54,0.0,7.21,6.7,1,1,Sedang,Female,Senior (>45)
18368,28,,7.05,7.0,1,1,Sedang,,Muda (<30)
18369,28,0.0,5.42,4.9,1,1,Sedang,Female,Muda (<30)
18370,47,,7.78,4.4,1,0,Rendah,,Senior (>45)
18371,38,0.0,3.82,8.1,1,2,Tinggi,Female,Dewasa (30-45)
18372,41,1.0,4.06,7.8,1,2,Tinggi,Male,Dewasa (30-45)
18373,38,0.0,7.03,5.0,1,0,Rendah,Female,Dewasa (30-45)
18374,55,0.0,5.71,8.2,1,1,Sedang,Female,Senior (>45)
18375,24,0.0,4.21,7.9,1,2,Tinggi,Female,Muda (<30)
18376,63,1.0,5.83,5.8,1,1,Sedang,Male,Senior (>45)
18377,46,,9.27,5.0,1,0,Rendah,,Senior (>45)
18378,36,1.0,7.5,6.8,1,1,Sedang,Male,Dewasa (30-45)
18379,39,1.0,5.05,6.7,1,1,Sedang,Male,Dewasa (30-45)
18380,38,0.0,7.22,4.3,1,0,Rendah,Female,Dewasa (30-45)
18381,20,0.0,8.45,4.6,1,0,Rendah,Female,Muda (<30)
18382,25,1.0,7.16,3.9,1,0,Rendah,Male,Muda (<30)
18383,57,1.0,5.98,8.3,1,1,Sedang,Male,Senior (>45)
18384,35,1.0,4.43,6.6,1,2,Tinggi,Male,Dewasa (30-45)
18385,29,,6.18,5.8,1,1,Sedang,,Muda (<30)
18386,43,0.0,8.3,3.1,1,0,Rendah,Female,Dewasa (30-45)
18387,34,0.0,6.59,3.5,1,0,Rendah,Female,Dewasa (30-45)
18388,18,1.0,6.42,5.4,1,1,Sedang,Male,Muda (<30)
18389,42,1.0,8.59,3.7,1,0,Rendah,Male,Dewasa (30-45)
18390,42,0.0,4.97,8.3,1,2,Tinggi,Female,Dewasa (30-45)
18391,23,0.0,6.4,4.4,1,1,Sedang,Female,Muda (<30)
18392,56,0.0,5.48,5.3,1,1,Sedang,Female,Senior (>45)
18393,25,1.0,5.81,8.0,1,1,Sedang,Male,Muda (<30)
18394,32,1.0,6.22,7.1,1,1,Sedang,Male,Dewasa (30-45)
18395,22,1.0,9.01,3.2,1,0,Rendah,Male,Muda (<30)
18396,37,1.0,5.68,6.5,1,1,Sedang,Male,Dewasa (30-45)
18397,29,0.0,6.41,7.6,1,1,Sedang,Female,Muda (<30)
18398,29,0.0,6.33,6.5,1,1,Sedang,Female,Muda (<30)
18399,46,1.0,5.06,5.0,1,1,Sedang,Male,Senior (>45)
18400,18,0.0,5.7,5.4,1,1,Sedang,Female,Muda (<30)
18401,44,1.0,5.95,6.2,1,1,Sedang,Male,Dewasa (30-45)
18402,36,0.0,5.11,7.4,1,1,Sedang,Female,Dewasa (30-45)
18403,62,0.0,4.65,5.8,1,1,Sedang,Female,Senior (>45)
18404,36,1.0,6.22,5.2,1,1,Sedang,Male,Dewasa (30-45)
18405,20,0.0,5.51,7.3,1,1,Sedang,Female,Muda (<30)
18406,19,0.0,7.96,4.4,1,0,Rendah,Female,Muda (<30)
18407,49,1.0,8.2,3.3,1,0,Rendah,Male,Senior (>45)
18408,47,1.0,8.5,6.4,1,1,Sedang,Male,Senior (>45)
18409,28,0.0,6.17,3.9,1,1,Sedang,Female,Muda (<30)
18410,37,0.0,6.01,4.3,1,1,Sedang,Female,Dewasa (30-45)
18411,33,0.0,6.81,4.6,1,0,Rendah,Female,Dewasa (30-45)
18412,58,1.0,6.52,6.3,1,1,Sedang,Male,Senior (>45)
18413,55,1.0,5.61,6.4,1,1,Sedang,Male,Senior (>45)
18414,61,0.0,5.23,6.4,1,1,Sedang,Female,Senior (>45)
18415,48,1.0,6.8,4.7,1,0,Rendah,Male,Senior (>45)
18416,51,0.0,7.13,4.5,1,0,Rendah,Female,Senior (>45)
18417,25,0.0,6.52,7.1,1,1,Sedang,Female,Muda (<30)
18418,46,1.0,7.36,8.0,1,1,Sedang,Male,Senior (>45)
18419,41,1.0,8.69,5.5,1,1,Sedang,Male,Dewasa (30-45)
18420,57,1.0,7.45,5.9,1,1,Sedang,Male,Senior (>45)
18421,36,1.0,6.16,6.9,1,1,Sedang,Male,Dewasa (30-45)
18422,21,0.0,8.62,5.5,1,1,Sedang,Female,Muda (<30)
18423,37,1.0,3.63,8.1,1,2,Tinggi,Male,Dewasa (30-45)
18424,40,0.0,5.69,4.8,1,1,Sedang,Female,Dewasa (30-45)
18425,25,0.0,6.11,5.9,1,1,Sedang,Female,Muda (<30)
18426,30,1.0,8.54,4.6,1,0,Rendah,Male,Muda (<30)
18427,37,1.0,6.41,6.7,1,1,Sedang,Male,Dewasa (30-45)
18428,29,1.0,4.81,5.1,1,1,Sedang,Male,Muda (<30)
18429,29,0.0,5.76,7.6,1,1,Sedang,Female,Muda (<30)
18430,22,0.0,6.61,6.3,1,1,Sedang,Female,Muda (<30)
18431,54,0.0,6.18,5.0,1,1,Sedang,Female,Senior (>45)
18432,42,1.0,5.37,6.4,1,1,Sedang,Male,Dewasa (30-45)
18433,18,1.0,8.75,1.0,1,0,Rendah,Male,Muda (<30)
18434,43,0.0,7.27,6.3,1,1,Sedang,Female,Dewasa (30-45)
18435,42,0.0,6.91,4.8,1,0,Rendah,Female,Dewasa (30-45)
18436,18,1.0,5.47,5.6,1,1,Sedang,Male,Muda (<30)
18437,29,1.0,5.97,7.1,1,1,Sedang,Male,Muda (<30)
18438,37,0.0,7.04,6.1,1,1,Sedang,Female,Dewasa (30-45)
18439,32,1.0,7.05,3.9,1,0,Rendah,Male,Dewasa (30-45)
18440,43,0.0,5.12,5.8,1,1,Sedang,Female,Dewasa (30-45)
18441,31,,9.31,5.9,1,1,Sedang,,Dewasa (30-45)
18442,23,0.0,4.52,7.3,1,2,Tinggi,Female,Muda (<30)
18443,59,0.0,6.31,5.6,1,1,Sedang,Female,Senior (>45)
18444,25,1.0,5.13,5.7,1,1,Sedang,Male,Muda (<30)
18445,41,1.0,6.81,4.6,1,0,Rendah,Male,Dewasa (30-45)
18446,23,0.0,5.97,4.5,1,1,Sedang,Female,Muda (<30)
18447,28,0.0,6.23,6.8,1,1,Sedang,Female,Muda (<30)
18448,32,1.0,5.36,6.3,1,1,Sedang,Male,Dewasa (30-45)
18449,24,1.0,4.44,7.2,1,2,Tinggi,Male,Muda (<30)
18450,32,0.0,5.24,8.1,1,1,Sedang,Female,Dewasa (30-45)
18451,23,0.0,4.97,7.5,1,2,Tinggi,Female,Muda (<30)
18452,35,1.0,8.22,8.3,1,1,Sedang,Male,Dewasa (30-45)
18453,39,1.0,6.75,4.1,1,0,Rendah,Male,Dewasa (30-45)
18454,20,1.0,7.24,6.1,1,1,Sedang,Male,Muda (<30)
18455,48,0.0,9.26,5.0,1,0,Rendah,Female,Senior (>45)
18456,24,1.0,6.9,5.7,1,1,Sedang,Male,Muda (<30)
18457,25,1.0,4.44,7.0,1,2,Tinggi,Male,Muda (<30)
18458,39,1.0,8.17,4.6,1,0,Rendah,Male,Dewasa (30-45)
18459,32,1.0,5.47,5.8,1,1,Sedang,Male,Dewasa (30-45)
18460,33,0.0,3.95,7.5,1,2,Tinggi,Female,Dewasa (30-45)
18461,22,1.0,7.06,5.3,1,1,Sedang,Male,Muda (<30)
18462,45,0.0,7.58,5.3,1,1,Sedang,Female,Dewasa (30-45)
18463,37,0.0,5.84,3.9,1,1,Sedang,Female,Dewasa (30-45)
18464,22,1.0,4.75,6.2,1,2,Tinggi,Male,Muda (<30)
18465,29,0.0,6.39,6.0,1,1,Sedang,Female,Muda (<30)
18466,45,1.0,5.77,8.6,1,1,Sedang,Male,Dewasa (30-45)
18467,36,0.0,4.25,7.1,1,2,Tinggi,Female,Dewasa (30-45)
18468,21,1.0,5.71,5.7,1,1,Sedang,Male,Muda (<30)
18469,29,0.0,7.07,4.4,1,0,Rendah,Female,Muda (<30)
18470,25,1.0,3.52,6.3,1,2,Tinggi,Male,Muda (<30)
18471,34,1.0,3.21,7.8,1,2,Tinggi,Male,Dewasa (30-45)
18472,47,1.0,6.23,5.7,1,1,Sedang,Male,Senior (>45)
18473,31,0.0,7.64,6.8,1,1,Sedang,Female,Dewasa (30-45)
18474,31,1.0,5.52,5.3,1,1,Sedang,Male,Dewasa (30-45)
18475,51,0.0,5.15,7.8,1,1,Sedang,Female,Senior (>45)
18476,36,1.0,4.94,6.5,1,2,Tinggi,Male,Dewasa (30-45)
18477,36,1.0,6.9,5.4,1,1,Sedang,Male,Dewasa (30-45)
18478,26,0.0,5.1,6.3,1,1,Sedang,Female,Muda (<30)
18479,37,1.0,5.74,6.0,1,1,Sedang,Male,Dewasa (30-45)
18480,36,1.0,7.91,4.7,1,0,Rendah,Male,Dewasa (30-45)
18481,30,1.0,6.78,6.4,1,1,Sedang,Male,Muda (<30)
18482,64,0.0,4.51,8.6,1,2,Tinggi,Female,Senior (>45)
18483,49,0.0,8.16,1.0,1,0,Rendah,Female,Senior (>45)
18484,42,0.0,6.71,3.8,1,0,Rendah,Female,Dewasa (30-45)
18485,35,1.0,6.99,4.9,1,0,Rendah,Male,Dewasa (30-45)
18486,32,1.0,5.23,5.0,1,1,Sedang,Male,Dewasa (30-45)
18487,24,0.0,7.01,6.2,1,1,Sedang,Female,Muda (<30)
18488,27,1.0,6.3,8.1,1,1,Sedang,Male,Muda (<30)
18489,43,1.0,4.68,7.1,1,2,Tinggi,Male,Dewasa (30-45)
18490,32,0.0,4.27,6.3,1,2,Tinggi,Female,Dewasa (30-45)
18491,49,0.0,5.72,5.7,1,1,Sedang,Female,Senior (>45)
18492,23,0.0,5.04,7.3,1,1,Sedang,Female,Muda (<30)
18493,34,0.0,8.52,5.0,1,0,Rendah,Female,Dewasa (30-45)
18494,38,1.0,5.05,6.0,1,1,Sedang,Male,Dewasa (30-45)
18495,34,1.0,6.41,8.1,1,1,Sedang,Male,Dewasa (30-45)
18496,50,1.0,7.94,5.5,1,1,Sedang,Male,Senior (>45)
18497,63,1.0,8.72,2.6,1,0,Rendah,Male,Senior (>45)
18498,22,0.0,5.42,7.0,1,1,Sedang,Female,Muda (<30)
18499,22,0.0,7.56,5.0,1,0,Rendah,Female,Muda (<30)
18500,22,1.0,4.78,5.3,1,1,Sedang,Male,Muda (<30)
18501,40,0.0,7.42,3.3,1,0,Rendah,Female,Dewasa (30-45)
18502,29,0.0,5.05,6.5,1,1,Sedang,Female,Muda (<30)
18503,42,1.0,8.29,4.2,1,0,Rendah,Male,Dewasa (30-45)
18504,30,1.0,6.44,4.3,1,1,Sedang,Male,Muda (<30)
18505,38,1.0,6.17,5.4,1,1,Sedang,Male,Dewasa (30-45)
18506,43,1.0,7.47,1.0,1,0,Rendah,Male,Dewasa (30-45)
18507,35,0.0,6.41,6.4,1,1,Sedang,Female,Dewasa (30-45)
18508,35,0.0,6.98,7.4,1,1,Sedang,Female,Dewasa (30-45)
18509,21,1.0,4.96,3.7,1,1,Sedang,Male,Muda (<30)
18510,31,1.0,6.61,6.0,1,1,Sedang,Male,Dewasa (30-45)
18511,35,1.0,6.23,2.4,1,1,Sedang,Male,Dewasa (30-45)
18512,32,0.0,5.78,9.5,1,1,Sedang,Female,Dewasa (30-45)
18513,50,0.0,9.28,3.1,1,0,Rendah,Female,Senior (>45)
18514,51,1.0,5.06,7.2,1,1,Sedang,Male,Senior (>45)
18515,46,0.0,6.64,5.7,1,1,Sedang,Female,Senior (>45)
18516,29,0.0,5.55,6.9,1,1,Sedang,Female,Muda (<30)
18517,41,1.0,7.34,6.8,1,1,Sedang,Male,Dewasa (30-45)
18518,30,1.0,5.84,6.2,1,1,Sedang,Male,Muda (<30)
18519,25,0.0,7.16,3.6,1,0,Rendah,Female,Muda (<30)
18520,28,0.0,8.4,3.4,1,0,Rendah,Female,Muda (<30)
18521,20,0.0,5.62,6.0,1,1,Sedang,Female,Muda (<30)
18522,28,1.0,4.94,6.1,1,2,Tinggi,Male,Muda (<30)
